source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,source_id,ra,dec,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax_error,pmra_error,pmdec_error,ruwe,bp_g,bp_rp,pm,radial_velocity,radial_velocity_error,teff_gspphot,RAJ2000,DEJ2000,Simbad,main_id,main_type,other_types,radvel,radvel_err,sp_type,V,vtan,icrstogal,gal_cord,gal_X,gal_Y,gal_Z,abs_g
3376597670578452992,Gaia DR3 3376597670578452992,93.97065535570663,21.10208717439984,190.20095874710492,2.055712909737692,93.70696878004755,-2.2861139452653547,0.5667877479167365,0.20785428775930265,-2.034045099790925,8.975085,9.059386,8.775271,0.021801298,0.019013522,0.025700709,0.027593803,0.018944344,0.9990193,1.1736,1.1702,1.1771,705.26697,0.14935157,20.327919,0.012428855,25,4,215,219,219,31,1,0.03867143,1.2087,1.2055,1.2121,0.084300995,0.28411484,2.5445799E-9,5.0943055E-10,4.9933235E-5,-0.3587239,-0.43119338,0.080859385,,1743.0817,1645.2769,1810.1855,0,0.6381,0.6362,0.6401,0.19981384,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.07032916,175.00137,OB,3.6204,3.5934,3.6584,25,1,0.0084,0.0019,0.0196,10,0,1.6967047,22.053389,0.18973346,0.27554682,,3248346.4388541104,1763.2168,1842.2842,0,0,23,1.177026,4840751.299183173,1977.8618,2447.4668,218,0,2449344.0300467876,1006.08264,2434.5356,0,0,24,NOT_AVAILABLE,2.0446377,,-0.070546694,,,,0.056950364,,,1402632805,-0.061023843,0.10769701,-0.062763326,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,21520.123,21396.291,21653.514,,,,17,3376597670578452992,93.97065535570663,21.10208717439984,190.20095874710492,2.055712909737692,0.5667877479167365,0.20785428775930265,-2.034045099790925,8.975085,9.059386,8.775271,0.025700709,0.027593803,0.018944344,0.9990193,0.084300995,0.28411484,2.0446377,,,21520.123,06 15 53.0,+21 06 08,Simbad,HD  43208,Star,*|IR|UV,,,B5,9.06,17.135213342123734,"(-1.735321980318062, -0.3122636839669219, 0.0632887029567693)","(-1.735321980318062, -0.31226368396692183, 0.0632887029567693)",-1.735321980318062,-0.31226368396692183,0.0632887029567693,-2.2578127316929653
3448212298871507328,Gaia DR3 3448212298871507328,86.58783406807174,32.261081594345995,177.24158730679227,1.8637619474608378,87.080247223476,8.856377282643248,0.5364901801414408,1.5327744703868273,-2.4727185307282955,10.405491,10.495671,10.191534,0.033926573,0.027930016,0.037698258,0.044743646,0.026580576,1.1235305,1.0711,1.0688,1.0734,2912.943,0.24342221,73.64375,3.137516,39,7,336,343,343,95,0,0.066658884,1.1143,1.1121,1.1166,0.0901804,0.30413723,5.150305E-13,1.0311025E-13,0.99999785,-0.26197216,-0.7805601,0.37974802,0.12988324,2362.1306,2239.474,2450.9365,0,0.5797,0.5784,0.5811,0.21395683,,,,0,0,1,1,0,1,1,0,0,0,23,0,0.07232636,171.0629,OB,3.593,3.5703,3.6281,41,0,0.053,0.0157,0.0964,41,0,,14.231166,0.30161247,0.19996905,-0.10409101,865263.3586139866,422.25027,2049.1719,1,0,34,1.1800361,1296434.2592720224,645.5809,2008.1671,337,0,664575.7897694028,262.6565,2530.209,1,0,35,NOT_AVAILABLE,2.9092498,0.0084007345,-0.37540445,0.08485909,1.6730933,0.0065742554,-0.36173618,,,1224660146,0.0019751422,0.33109295,-0.22714566,-0.12211613,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,16690.773,16629.094,16749.133,,,,18,3448212298871507328,86.58783406807174,32.261081594345995,177.24158730679227,1.8637619474608378,0.5364901801414408,1.5327744703868273,-2.4727185307282955,10.405491,10.495671,10.191534,0.037698258,0.044743646,0.026580576,1.1235305,0.0901804,0.30413723,2.9092498,,,16690.773,05 46 21.1,+32 15 39,Simbad,LS   V +32   11,EB*,*|IR,,,OB-,10.34,25.758041766071987,"(-1.8608223725963733, 0.08965556349955539, 0.06062188534955665)","(-1.8608223725963735, 0.08965556349955614, 0.060621885349556634)",-1.8608223725963735,0.08965556349955614,0.060621885349556634,-0.9467001145238481
272162358041333760,Gaia DR3 272162358041333760,68.06862724538621,53.14370959465997,152.5018185285361,3.4548237742321977,74.87373838452973,30.849992324330596,0.9998267910372811,-0.0350882886412327,-1.1816930247200994,9.941419,10.193348,9.513705,0.011631732,0.008620735,0.016576748,0.014922547,0.012530958,0.86253923,1.7898,1.787,1.7925,619.5767,0.068212606,5.946296,-3.7642863,42,4,367,371,371,31,0,0.02136377,1.9172,1.9145,1.9198,0.25192928,0.6796427,5.113883E-13,5.796944E-10,0.9999818,-0.093777694,-0.19041938,0.23714665,,1054.9208,1034.66,1076.3761,0,0.974,0.9725,0.9756,0.4277134,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.033451717,169.25145,OB,3.8442,3.8313,3.8577,47,2,0.1808,0.1445,0.2023,16,0,1.5931659,60.31501,0.07933452,0.009708001,,1143083.1435102255,899.79016,1270.3885,0,0,41,1.1992021,1987830.1162633987,593.2608,3350.685,384,0,1240726.9412800209,984.258,1260.5708,0,0,40,NOT_AVAILABLE,1.1822139,,-0.12629454,,,,0.011594358,,,1279044628,0.22107951,0.27023128,-0.17071548,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17567.096,17495.049,17652.943,,,,17,272162358041333760,68.06862724538621,53.14370959465997,152.5018185285361,3.4548237742321977,0.9998267910372811,-0.0350882886412327,-1.1816930247200994,9.941419,10.193348,9.513705,0.016576748,0.014922547,0.012530958,0.86253923,0.25192928,0.6796427,1.1822139,,,17567.096,04 32 16.4,+53 08 38,Simbad,BD+52   840,Star,*|IR,-90.404,1.573,OB-,10.07,5.6164888629589615,"(-0.8855668169958453, 0.4609611825067081, 0.060271957062360326)","(-0.8855668169958452, 0.4609611825067081, 0.06027195706236031)",-0.8855668169958452,0.4609611825067081,0.06027195706236031,-0.058957151060932134
273930785055664640,Gaia DR3 273930785055664640,68.84698743122267,54.33957135029404,151.9316236436081,4.60305828701649,75.64483484097607,31.949441413373886,1.3356026390879947,1.0362249937444028,-3.4199687801377734,9.543683,9.7006645,9.239163,0.014201818,0.01110544,0.018242912,0.02038202,0.016115362,1.0351375,,,,963.7749,0.11626609,17.47083,0.94948846,41,9,355,364,364,31,1,0.029854668,,,,0.15698147,0.46150112,5.113895E-13,1.0238131E-13,0.9999993,-0.0024820492,-0.16616775,0.27103144,,,,,0,,,,0.30451965,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.027832465,154.47925,,,,,44,0,,,,16,0,1.6458204,73.21214,-0.032622132,0.091294155,,1799496.5691330747,931.83215,1931.1381,0,0,43,1.1848024,2867303.155156294,589.84204,4861.137,369,0,1597691.2872432165,573.5385,2785.6738,0,0,43,NOT_AVAILABLE,3.5735066,,-0.24960788,,,,-0.053754903,,,155906076,0.15347426,0.27517688,-0.20557007,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,20,273930785055664640,68.84698743122267,54.33957135029404,151.9316236436081,4.60305828701649,1.3356026390879947,1.0362249937444028,-3.4199687801377734,9.543683,9.7006645,9.239163,0.018242912,0.02038202,0.016115362,1.0351375,0.15698147,0.46150112,3.5735066,,,,04 35 23.3,+54 20 23,Simbad,HD 232977,Star,*|IR,,,B5,9.6,12.708986807397839,"(-0.6585346728642049, 0.3511578104899241, 0.06008683055082603)","(-0.6585346728642049, 0.35115781048992406, 0.060086830550826024)",-0.6585346728642049,0.35115781048992406,0.060086830550826024,0.17206934264324936
3430804074864666112,Gaia DR3 3430804074864666112,89.9350828737032,27.222135746154738,183.0603633669658,1.8093834141799552,89.94216078752208,3.7828679434587076,0.531414923161776,-0.19977324019681408,-2.2741980077355337,10.005503,10.077188,9.835421,0.016640194,0.013782913,0.021122303,0.020631231,0.014893511,0.8903288,0.9464,0.9439,0.9487,610.2195,0.09556052,10.568897,-2.3344452,26,0,229,229,229,31,0,0.029321624,0.9795,0.977,0.9817,0.07168484,0.24176693,5.1679944E-13,1.0346438E-13,0.9999623,-0.4625162,-0.41381833,0.03617027,,2220.4746,2196.5283,2239.2676,0,0.5119,0.5105,0.5132,0.17008209,,,,0,0,1,1,0,1,1,0,0,0,1,0,0.10776482,0.6690851,OB,3.5245,3.5172,3.5314,28,0,-0.2523,-0.3321,-0.2211,11,0,1.6997958,25.158949,0.4078512,0.13046665,,1272160.777826911,940.02747,1353.323,0,0,27,1.1712017,1873896.541573412,715.75934,2618.054,228,0,922550.1359621071,233.30066,3954.34,0,0,27,NOT_AVAILABLE,2.2829554,,-0.2264458,,,,-0.17830174,,,949639925,-0.00410913,0.056949914,0.098537736,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,16791.852,16728.586,16855.617,,,,16,3430804074864666112,89.9350828737032,27.222135746154738,183.0603633669658,1.8093834141799552,0.531414923161776,-0.19977324019681408,-2.2741980077355337,10.005503,10.077188,9.835421,0.021122303,0.020631231,0.014893511,0.8903288,0.07168484,0.24176693,2.2829554,,,16791.852,05 59 44.4,+27 13 19,Simbad,LS   V +27   21,Star,*|IR,,,OB-,10.04,20.405972274806242,"(-1.8781481529928452, -0.10041382208041161, 0.05941581227995002)","(-1.8781481529928454, -0.10041382208041005, 0.059415812279949985)",-1.8781481529928454,-0.10041382208041005,0.059415812279949985,-1.3673282696154327
3425498587661488768,Gaia DR3 3425498587661488768,92.30121953432521,23.89008880939932,187.01287622411758,2.0378955854753404,92.10405165526767,0.46761398707286295,0.6008864336621167,1.7146057171888875,-0.7557786921511195,9.215128,9.224558,9.137319,0.020924281,0.017407818,0.022510534,0.028749462,0.021236276,0.9488821,,,,937.0744,0.14587718,22.633223,-1.0345316,25,1,219,220,220,31,0,0.04314902,,,,0.009429932,0.087239265,1.9208006E-10,3.8454854E-11,3.7692587E-6,-0.17712186,-0.3552305,0.0620256,,,,,0,,,,0.077809334,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.0781676,178.62805,,,,,26,6,,,,10,0,1.7413597,26.693565,0.21892299,0.098584406,,2789932.3392114714,2185.803,1276.3878,0,0,25,1.1711541,3880569.5153944087,1438.4612,2697.723,219,0,1754812.5302168857,555.781,3157.3813,0,0,25,NOT_AVAILABLE,1.8737861,,-0.44558042,,,,-0.2609247,,,959043795,-0.11521485,-5.841796E-4,-0.04264732,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,16,3425498587661488768,92.30121953432521,23.89008880939932,187.01287622411758,2.0378955854753404,0.6008864336621167,1.7146057171888875,-0.7557786921511195,9.215128,9.224558,9.137319,0.022510534,0.028749462,0.021236276,0.9488821,0.009429932,0.087239265,1.8737861,,,,06 09 12.3,+23 53 24,Simbad,HD 252321,Star,*|IR|UV,,,B1V,9.35,14.812256422277974,"(-1.650712914316798, -0.2030586323528739, 0.05918004943790642)","(-1.6507129143167982, -0.20305863235287233, 0.059180049437906446)",-1.6507129143167982,-0.20305863235287233,0.059180049437906446,-1.8909100051642262
470456462615652864,Gaia DR3 470456462615652864,61.11314961992613,59.15551363797133,145.51428599938137,5.029390136531784,71.8014548319196,37.52784354409692,1.5557644695113364,-3.379805642962295,1.0267751787040742,4.8538966,5.151114,4.393567,0.0740548,0.06297807,0.10466368,0.12180127,0.10099638,1.1710411,0.8001,0.7967,0.8027,32317.191,0.76456857,913.62933,4.192542,39,16,318,334,334,31,0,0.1706334,0.9039,0.9002,0.9067,0.29721737,0.7575469,5.120656E-13,9.161425E-11,0.9999513,0.06171446,0.3441475,0.3073814,,799.4337,797.3517,800.8499,0,0.4333,0.4314,0.4347,0.46032953,4.2065372,0.005136823,25,0,0,1,1,0,1,1,0,0,0,0,0,0.0090211565,69.584885,MARCS,1.6794,1.6776,1.6824,45,19,-0.2444,-0.249,-0.2364,11,0,1.5753175,14.864416,0.034620848,0.055292316,,1.1884237202287695E8,80788.75,1471.0262,0,0,38,1.194744,2.1547061145472717E8,139025.97,1549.8588,327,0,1.3858985193144464E8,210334.69,658.90155,0,0,32,NOT_AVAILABLE,3.5323298,,0.053439137,,,,0.06974613,-17.490438,0.12581612,704878439,0.0075557767,0.30487886,0.029457284,,2016.0,0.8018398,555,0.5700271,1517.7344,1,0,25,,,0.25,2.0,7000.0,931.36725,17,,,,,,,,,1636148068921376768,7166.9014,7160.381,7171.931,6.167937,1.018936,24,18,470456462615652864,61.11314961992613,59.15551363797133,145.51428599938137,5.029390136531784,1.5557644695113364,-3.379805642962295,1.0267751787040742,4.8538966,5.151114,4.393567,0.10466368,0.12180127,0.10099638,1.1710411,0.29721737,0.7575469,3.5323298,-17.490438,0.12581612,7166.9014,04 04 27.1,+59 09 19,Simbad,HD  25291,Star,*|IR|UV,-20.3,0.8,F0II,5.12,10.784772931957813,"(-0.5277751618347504, 0.3625360988646466, 0.0563496182614642)","(-0.5277751618347503, 0.36253609886464655, 0.05634961826146422)",-0.5277751618347503,0.36253609886464655,0.05634961826146422,-4.18638415567148
470456462615652864,Gaia DR3 470456462615652864,61.11314961992613,59.15551363797133,145.51428599938137,5.029390136531784,71.8014548319196,37.52784354409692,1.5557644695113364,-3.379805642962295,1.0267751787040742,4.8538966,5.151114,4.393567,0.0740548,0.06297807,0.10466368,0.12180127,0.10099638,1.1710411,0.8001,0.7967,0.8027,32317.191,0.76456857,913.62933,4.192542,39,16,318,334,334,31,0,0.1706334,0.9039,0.9002,0.9067,0.29721737,0.7575469,5.120656E-13,9.161425E-11,0.9999513,0.06171446,0.3441475,0.3073814,,799.4337,797.3517,800.8499,0,0.4333,0.4314,0.4347,0.46032953,4.2065372,0.005136823,25,0,0,1,1,0,1,1,0,0,0,0,0,0.0090211565,69.584885,MARCS,1.6794,1.6776,1.6824,45,19,-0.2444,-0.249,-0.2364,11,0,1.5753175,14.864416,0.034620848,0.055292316,,1.1884237202287695E8,80788.75,1471.0262,0,0,38,1.194744,2.1547061145472717E8,139025.97,1549.8588,327,0,1.3858985193144464E8,210334.69,658.90155,0,0,32,NOT_AVAILABLE,3.5323298,,0.053439137,,,,0.06974613,-17.490438,0.12581612,704878439,0.0075557767,0.30487886,0.029457284,,2016.0,0.8018398,555,0.5700271,1517.7344,1,0,25,,,0.25,2.0,7000.0,931.36725,17,,,,,,,,,1636148068921376768,7166.9014,7160.381,7171.931,6.167937,1.018936,24,18,470456462615652864,61.11314961992613,59.15551363797133,145.51428599938137,5.029390136531784,1.5557644695113364,-3.379805642962295,1.0267751787040742,4.8538966,5.151114,4.393567,0.10466368,0.12180127,0.10099638,1.1710411,0.29721737,0.7575469,3.5323298,-17.490438,0.12581612,7166.9014,04 04 27.1,+59 09 19,Simbad,HD  25291,Star,*|IR|UV,-20.3,0.8,F0II,5.12,10.784772931957813,"(-0.5277751618347504, 0.3625360988646466, 0.0563496182614642)","(-0.5277751618347503, 0.36253609886464655, 0.05634961826146422)",-0.5277751618347503,0.36253609886464655,0.05634961826146422,-4.18638415567148
3454621863248188544,Gaia DR3 3454621863248188544,86.30117396125888,34.09598010451231,175.5479285112972,2.6123213672215524,86.88347902975738,10.696705468039648,0.8294152705536882,0.06613055898523168,-3.3318695820721156,8.890888,8.940674,8.748087,0.031591572,0.026555352,0.02881742,0.038688853,0.022884773,1.0628589,0.8394,0.8334,0.8435,1527.0331,0.16416737,34.64121,1.6597166,40,4,350,354,354,31,1,0.06360142,0.8658,0.8598,0.8698,0.049785614,0.1925869,5.119793E-13,1.0249938E-13,0.9999874,-0.08173343,-0.88606644,0.5389416,,1076.9478,1061.3337,1097.4832,0,0.454,0.4507,0.4562,0.14280128,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.031029083,170.87419,A,3.658,3.6369,3.6733,42,2,-0.7935,-0.8653,-0.7186,29,0,1.7147952,28.78173,0.15219913,0.36161688,,3623660.337363639,4123.8105,878.7165,0,0,39,1.1728169,5231083.443264461,2317.0503,2257.6477,367,0,2511442.61091938,2930.6672,856.9525,0,0,40,NOT_AVAILABLE,3.3325257,,-0.520824,,,,-0.604933,,,620856766,-0.08237005,0.5732143,-0.54682004,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,16681.889,16548.244,16783.19,,,,15,3454621863248188544,86.30117396125888,34.09598010451231,175.5479285112972,2.6123213672215524,0.8294152705536882,0.06613055898523168,-3.3318695820721156,8.890888,8.940674,8.748087,0.02881742,0.038688853,0.022884773,1.0628589,0.049785614,0.1925869,3.3325257,,,16681.889,05 45 12.3,+34 05 45,Simbad,BD+34  1162,Star,*|IR,,,B2V:nn,8.95,19.085128740835465,"(-1.2007815376382047, 0.09349293505452655, 0.054951742204196796)","(-1.2007815376382045, 0.09349293505452633, 0.05495174220419677)",-1.2007815376382045,0.09349293505452633,0.05495174220419677,-1.5152518650182447
211805079552264832,Gaia DR3 211805079552264832,79.1128243553458,46.41605390428027,162.22175605913256,4.773513317717001,81.85032813041335,23.284302474723653,1.5263778934800685,-3.321244010548703,-1.106482141095911,6.782702,6.884334,6.520037,0.025236512,0.01898353,0.030303836,0.034488138,0.029241154,0.84894186,,,,729.3487,0.16518782,22.507933,-3.1849353,26,4,220,224,224,31,0,0.047790468,,,,0.10163212,0.3642969,5.59266E-9,0.06430222,1.0974684E-4,-0.35239634,-0.3554731,0.06094999,,,,,0,,,,0.2626648,,,,0,0,0,1,0,1,1,0,0,1,0,0,0.04215671,9.72683,,,,,27,2,,,,7,0,1.6875792,50.36913,0.19766733,0.10625965,,2.408148381707435E7,100369.91,239.92734,0,0,26,1.1965544,3.646414010917024E7,52808.336,690.4997,231,0,1.954984589461482E7,159190.52,122.80785,1,0,26,NOT_AVAILABLE,3.500709,,-5.439614E-4,,,,-0.30290166,,,1029127656,0.3019018,0.205519,-0.077135816,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,17,211805079552264832,79.1128243553458,46.41605390428027,162.22175605913256,4.773513317717001,1.5263778934800685,-3.321244010548703,-1.106482141095911,6.782702,6.884334,6.520037,0.030303836,0.034488138,0.029241154,0.84894186,0.10163212,0.3642969,3.500709,,,,05 16 27.1,+46 24 58,Simbad,*  12 Aur,Be*,*|Be*|Em*|IR|UV,-32.9,5.0,B2Ve,6.95,10.894004748814723,"(-0.621695636752995, 0.19934426246279352, 0.054519379656704364)","(-0.6216956367529951, 0.19934426246279374, 0.05451937965670439)",-0.6216956367529951,0.19934426246279374,0.05451937965670439,-2.298987662391278
469173160748705280,Gaia DR3 469173160748705280,63.7574570613044,57.460365194314655,147.69311692569778,4.7311136017464035,73.00079530279086,35.55966699911546,1.5391093172255526,-2.8657769503173895,0.15780497211425065,5.842825,6.2118206,5.275049,0.02513074,0.017102202,0.036985278,0.037154134,0.032599665,1.1499541,,,,3215.5361,0.23396969,90.377174,4.118822,46,11,396,407,407,31,1,0.055917814,,,,0.36899567,0.9367714,9.574601E-11,3.7605388E-10,0.99998206,0.05107111,0.30548224,0.3276124,,,,,0,,,,0.5677757,5.0050607,0.0043351776,27,0,0,0,1,0,1,1,0,0,0,0,0,0.038636852,31.27049,,,,,53,24,,,,12,0,1.5349104,41.614105,-0.20344852,-0.21831405,,4.473924007929139E7,36150.26,1237.5911,0,0,52,1.2263675,8.66596235188678E7,33805.992,2563.4397,451,0,6.153730241108916E7,58214.734,1057.0743,0,0,47,NOT_AVAILABLE,2.8701184,,0.24024035,,,,0.047318958,-14.883484,0.23112476,1342321017,-0.04121581,0.38427705,0.1253211,,2016.0,3.2069988,222,0.7610636,1095.4784,1,0,27,,,0.0,2.5,6000.0,800.79645,13,,,,,,,,,1636148068921376768,,,,164.84862,1.2305323,27,17,469173160748705280,63.7574570613044,57.460365194314655,147.69311692569778,4.7311136017464035,1.5391093172255526,-2.8657769503173895,0.15780497211425065,5.842825,6.2118206,5.275049,0.036985278,0.037154134,0.032599665,1.1499541,0.36899567,0.9367714,2.8701184,-14.883484,0.23112476,,04 15 01.8,+57 27 37,Simbad,HD  26553,Star,*|IR,-24.9,1.6,A4III,6.08,8.857760881885664,"(-0.5472761553397453, 0.34606565097695696, 0.05358924436082804)","(-0.5472761553397453, 0.346065650976957, 0.05358924436082802)",-0.5472761553397453,0.346065650976957,0.05358924436082802,-3.2208276637348163
202656696131788928,Gaia DR3 202656696131788928,77.91117719989666,44.79647354947694,163.0504314749935,3.1468135445346963,80.79336881407473,21.742792566177595,1.0251688955182918,-1.077291933205448,-2.831384087925662,9.092666,9.103145,9.021617,0.0203443,0.01270242,0.0252289,0.025874486,0.022010189,0.91018534,0.6668,0.6624,0.6707,2209.067,0.15258034,37.75165,-2.9408185,61,6,532,538,538,31,0,0.035883658,0.6799,0.6756,0.6837,0.010478973,0.08152771,5.221053E-13,1.04526644E-13,0.9998555,-0.14515565,-0.7013749,-0.024345348,,1131.7506,917.6448,1236.9908,1,0.3604,0.358,0.3626,0.07104874,,,,1,0,1,1,0,1,1,0,0,0,1,0,0.027672676,156.7944,A,3.863,3.794,4.0124,65,1,-0.2528,-0.3828,-0.1175,41,0,1.7432501,40.634705,0.33007988,0.09996603,,3120031.0470931767,2756.68,1131.8075,7,0,61,1.1676521,4343908.274541506,1730.2822,2510.52,544,0,1952142.6967429766,1676.1475,1164.6605,62,0,62,VARIABLE,3.0294049,,-0.011299346,,,,-0.06595703,,,429769853,0.25974306,0.053446367,-0.097040415,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17639.496,17467.447,17789.414,,,,18,202656696131788928,77.91117719989666,44.79647354947694,163.0504314749935,3.1468135445346963,1.0251688955182918,-1.077291933205448,-2.831384087925662,9.092666,9.103145,9.021617,0.0252289,0.025874486,0.022010189,0.91018534,0.010478973,0.08152771,3.0294049,,,17639.496,05 11 38.7,+44 47 48,Simbad,BD+44  1119,PulsV*,*|IR,,,B8,9.12,14.036392672792354,"(-0.9316702682669599, 0.2839437239789473, 0.05354693256465809)","(-0.9316702682669599, 0.2839437239789472, 0.05354693256465807)",-0.9316702682669599,0.2839437239789472,0.05354693256465807,-0.8533568957285507
3448524628892236928,Gaia DR3 3448524628892236928,85.8219180198961,33.432390796230905,175.90589835403816,1.9259209824807715,86.45986206645371,10.044439141409976,0.6340595229769722,0.4327827309410445,-3.0526728191197776,9.8328,9.934395,9.608391,0.018085556,0.013440384,0.020691467,0.021596555,0.01232239,1.030507,1.1142,1.1055,1.1222,1585.7609,0.12980576,27.573074,0.97057563,58,11,494,505,505,31,1,0.030190911,1.1599,1.1516,1.1677,0.101594925,0.32600403,2.5445799E-9,5.0943055E-10,4.9933235E-5,-0.38522118,-0.7863524,0.094382234,,1432.6256,1030.6282,1605.924,0,0.6042,0.5991,0.6087,0.2244091,,,,0,0,0,1,0,1,1,0,0,0,1,0,0.06740565,179.42345,A,3.7719,3.6915,3.996,58,0,-0.0727,-0.2911,0.3773,40,0,1.680968,30.643528,0.4537909,0.057381067,,1450972.3156009847,2145.7954,676.19324,0,0,58,1.1780158,2196983.1257429775,1226.0135,1791.9729,501,0,1137108.6083778862,1967.3776,577.9819,0,0,58,NOT_AVAILABLE,3.0831983,,-0.17215943,,,,-0.19502433,,,306621998,0.25219017,0.16353083,-0.046688028,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,16992.807,16517.602,17296.432,,,,18,3448524628892236928,85.8219180198961,33.432390796230905,175.90589835403816,1.9259209824807715,0.6340595229769722,0.4327827309410445,-3.0526728191197776,9.8328,9.934395,9.608391,0.020691467,0.021596555,0.01232239,1.030507,0.101594925,0.32600403,3.0831983,,,16992.807,05 43 17.3,+33 25 56,Simbad,HD 246579,Em*,*|Em*|IR,,,B0e,9.9,23.09750336802247,"(-1.5722257255522405, 0.11253585701670776, 0.053003435049939485)","(-1.5722257255522405, 0.11253585701670858, 0.05300343504993941)",-1.5722257255522405,0.11253585701670858,0.05300343504993941,-1.1565498518607633
